xcoord	xcoord	ycoord	lab	tumor	tumor_id
E2_26.882_13.948	26.881999999999998	13.948	L91	tumor	T0
E2_9.001_13.965	9.001	13.965	L92	non	non
E2_12.988_13.978	12.988	13.978	L93	tumor	T0
E2_15.91_13.969	15.91	13.969000000000001	L94	tumor	T0
E2_7.907_13.972	7.907	13.972000000000001	L95	non	non
E2_16.882_13.974	16.882	13.974	L96	tumor	T0
E2_24.909_13.965	24.909000000000002	13.965	L97	tumor	T0
E2_12.018_13.994	12.017999999999999	13.994000000000002	L98	tumor	T0
E2_17.908_13.982	17.908	13.982000000000001	L99	tumor	T0
E2_22.97_14.007	22.97	14.007	L100	tumor	T0
E2_24.001_14.011	24.000999999999998	14.011	L101	tumor	T0
E2_20.868_14.893	20.868000000000002	14.892999999999999	L102	tumor	T0
E2_21.865_14.913	21.865	14.913	L103	tumor	T0
E2_9.886_14.921	9.886000000000001	14.921	L104	tumor	T0
E2_10.888_14.932	10.888	14.932	L105	tumor	T0
E2_15.865_14.922	15.865	14.922	L106	tumor	T0
E2_19.976_14.927	19.976	14.927	L107	tumor	T0
E2_29.878_14.929	29.878	14.929	L108	tumor	T0
E2_25.873_14.928	25.873	14.927999999999999	L109	tumor	T0
E2_18.868_14.951	18.868	14.950999999999999	L110	tumor	T0
E2_9.018_14.955	9.017999999999999	14.955	L111	non	non
E2_17.909_14.95	17.909000000000002	14.95	L112	tumor	T0
E2_22.953_14.966	22.953000000000003	14.966	L113	tumor	T0
E2_5.881_14.957	5.881	14.957	L114	non	non
E2_24.919_14.948	24.919	14.948	L115	tumor	T0
E2_13.956_14.962	13.956	14.962	L116	tumor	T0
E2_14.899_14.969	14.899000000000001	14.969000000000001	L117	tumor	T0
E2_23.974_14.964	23.974	14.964	L118	tumor	T0
E2_27.852_14.962	27.851999999999997	14.962	L119	tumor	T0
E2_16.873_14.968	16.873	14.968	L120	tumor	T0
E2_7.929_14.992	7.928999999999999	14.992	L121	non	non
E2_28.877_14.969	28.877	14.969000000000001	L122	tumor	T0
E2_26.875_14.967	26.875	14.967	L123	tumor	T0
E2_12.015_15.001	12.015	15.001	L124	tumor	T0
E2_12.999_14.996	12.999	14.995999999999999	L125	tumor	T0
E2_21.881_15.905	21.881	15.905	L126	tumor	T0
E2_9.889_15.914	9.889	15.914000000000001	L127	tumor	T0
E2_10.878_15.912	10.878	15.912	L128	tumor	T0
E2_20.857_15.92	20.857	15.92	L129	tumor	T0
E2_30.959_15.933	30.959	15.933	L130	tumor	T0
E2_17.914_15.936	17.914	15.936	L131	tumor	T0
E2_13.955_15.966	13.955	15.966	L132	tumor	T0
E2_18.871_15.942	18.871	15.942	L133	tumor	T0
E2_19.985_15.94	19.985	15.94	L134	tumor	T0
E2_6.926_15.957	6.926	15.957	L135	non	non
E2_27.862_15.956	27.862	15.956	L136	tumor	T0
E2_29.857_15.948	29.857	15.948	L137	tumor	T0
E2_4.931_15.959	4.931	15.959000000000001	L138	non	non
E2_22.978_15.967	22.978	15.967	L139	tumor	T0
E2_28.881_15.956	28.881	15.956	L140	tumor	T0
E2_25.912_15.956	25.912	15.956	L141	tumor	T0
E2_7.904_15.973	7.904	15.972999999999999	L142	non	non
E2_13.008_15.969	13.008	15.969000000000001	L143	tumor	T0
E2_16.869_15.972	16.869	15.972000000000001	L144	tumor	T0
E2_23.984_15.973	23.984	15.972999999999999	L145	tumor	T0
E2_3.951_15.971	3.951	15.970999999999998	L146	non	non
E2_5.908_15.964	5.9079999999999995	15.964	L147	non	non
E2_14.905_15.964	14.905	15.964	L148	tumor	T0
E2_15.907_15.967	15.907	15.967	L149	tumor	T0
E2_9.002_15.976	9.002	15.975999999999999	L150	non	non
E2_11.984_15.989	11.984000000000002	15.989	L151	tumor	T0
E2_24.926_15.975	24.926	15.975	L152	tumor	T0
E2_26.87_15.989	26.87	15.989	L153	tumor	T0
E2_10.903_16.936	10.902999999999999	16.936	L154	tumor	T0
E2_21.869_16.933	21.869	16.933	L155	tumor	T0
E2_19.97_16.92	19.97	16.92	L156	tumor	T0
E2_20.856_16.917	20.855999999999998	16.917	L157	tumor	T0
E2_30.958_16.918	30.958000000000002	16.918	L158	tumor	T0
E2_9.018_16.927	9.017999999999999	16.927	L159	non	non
E2_18.894_16.934	18.894000000000002	16.934	L160	tumor	T0
E2_9.879_16.934	9.879	16.934	L161	tumor	T0
E2_25.881_16.933	25.881	16.933	L162	tumor	T0
E2_6.92_16.942	6.92	16.942	L163	non	non
E2_7.905_16.949	7.905	16.949	L164	non	non
E2_5.878_16.946	5.877999999999999	16.945999999999998	L165	non	non
E2_14.908_16.95	14.908	16.95	L166	tumor	T0
E2_22.976_16.972	22.976	16.972	L167	tumor	T0
E2_27.847_16.949	27.846999999999998	16.949	L168	tumor	T0
E2_3.956_16.972	3.9560000000000004	16.972	L169	non	non
E2_16.883_16.961	16.883	16.961	L170	tumor	T0
E2_26.881_16.949	26.881	16.949	L171	tumor	T0
E2_29.874_16.96	29.874000000000002	16.96	L172	tumor	T0
E2_15.899_16.972	15.899000000000001	16.972	L173	tumor	T0
E2_24.909_16.953	24.909000000000002	16.953	L174	tumor	T0
E2_28.882_16.96	28.881999999999998	16.96	L175	tumor	T0
E2_4.944_16.96	4.944	16.96	L176	non	non
E2_17.911_16.97	17.910999999999998	16.97	L177	tumor	T0
E2_23.973_16.984	23.973000000000003	16.984	L178	tumor	T0
E2_12_16.999	12.0	16.999000000000002	L179	tumor	T0
E2_13_16.998	13.0	16.998	L180	tumor	T0
E2_13.998_16.992	13.998	16.992	L181	tumor	T0
E2_2.024_16.996	2.024	16.996	L182	non	non
E2_2.967_16.999	2.967	16.999000000000002	L183	non	non
E2_27.809_17.832	27.809	17.832	L184	tumor	T0
E2_10.906_17.905	10.905999999999999	17.905	L185	tumor	T0
E2_31.831_17.892	31.831	17.892	L186	tumor	T0
E2_20.857_17.893	20.857	17.893	L187	tumor	T0
E2_24.929_17.931	24.929000000000002	17.930999999999997	L188	tumor	T0
E2_18.917_17.903	18.917	17.903	L189	tumor	T0
E2_9.89_17.914	9.89	17.914	L190	tumor	T0
E2_19.975_17.906	19.975	17.906	L191	tumor	T0
E2_30.963_17.914	30.963	17.914	L192	tumor	T0
E2_29.87_17.93	29.87	17.93	L193	tumor	T0
E2_21.891_17.938	21.891	17.938	L194	tumor	T0
E2_28.891_17.932	28.891	17.932000000000002	L195	tumor	T0
E2_25.885_17.932	25.885	17.932000000000002	L196	tumor	T0
E2_9.006_17.939	9.006	17.939	L197	non	non
E2_5.91_17.956	5.91	17.956	L198	non	non
E2_7.912_17.951	7.912000000000001	17.951	L199	non	non
E2_13.94_17.942	13.94	17.942	L200	tumor	T0
E2_3.942_17.951	3.9419999999999997	17.951	L201	non	non
E2_6.936_17.956	6.936	17.956	L202	non	non
E2_14.923_17.946	14.923	17.945999999999998	L203	tumor	T0
E2_22.982_17.966	22.982	17.965999999999998	L204	tumor	T0
E2_26.882_17.949	26.881999999999998	17.949	L205	tumor	T0
E2_16.875_17.949	16.875	17.949	L206	tumor	T0
E2_4.924_17.964	4.9239999999999995	17.964000000000002	L207	non	non
E2_13.003_17.971	13.003	17.971	L208	tumor	T0
E2_23.965_17.972	23.965	17.972	L209	tumor	T0
E2_15.92_17.969	15.92	17.969	L210	tumor	T0
E2_2.982_17.98	2.9819999999999998	17.98	L211	non	non
E2_2.031_17.994	2.031	17.994	L212	non	non
E2_12.016_18.009	12.015999999999998	18.009	L213	tumor	T0
E2_10.898_18.888	10.898	18.887999999999998	L214	tumor	T0
E2_9.906_18.887	9.906	18.887	L215	tumor	T0
E2_21.869_18.911	21.869	18.910999999999998	L216	tumor	T0
E2_31.851_18.901	31.851	18.901	L217	tumor	T0
E2_19.978_18.909	19.977999999999998	18.909000000000002	L218	tumor	T0
E2_2.996_18.914	2.9960000000000004	18.914	L219	non	non
E2_30.959_18.916	30.959	18.916	L220	tumor	T0
E2_9.006_18.923	9.006	18.923	L221	non	non
E2_20.869_18.926	20.869	18.926	L222	tumor	T0
E2_7.913_18.926	7.912999999999999	18.926	L223	non	non
E2_6.933_18.935	6.933	18.935	L224	non	non
E2_18.905_18.929	18.905	18.929000000000002	L225	tumor	T0
E2_16.872_18.931	16.872	18.930999999999997	L226	tumor	T0
E2_17.89_18.933	17.89	18.933	L227	tumor	T0
E2_25.872_18.939	25.872	18.939	L228	tumor	T0
E2_22.976_18.958	22.976	18.958	L229	tumor	T0
E2_28.891_18.945	28.891	18.945	L230	tumor	T0
E2_13.947_18.956	13.947000000000001	18.956	L231	tumor	T0
E2_4.007_18.94	4.007	18.94	L232	non	non
E2_4.938_18.938	4.938	18.938	L233	non	non
E2_14.931_18.957	14.931	18.957	L234	tumor	T0
E2_24.926_18.948	24.926	18.948	L235	tumor	T0
E2_12.043_18.964	12.043	18.964000000000002	L236	tumor	T0
E2_12.977_18.96	12.977	18.96	L237	tumor	T0
E2_15.937_18.952	15.937000000000001	18.952	L238	tumor	T0
E2_27.858_18.961	27.858	18.961	L239	tumor	T0
E2_23.973_18.965	23.973000000000003	18.965	L240	tumor	T0
E2_26.897_18.968	26.897	18.968	L241	tumor	T0
E2_29.803_18.976	29.803	18.976	L242	tumor	T0
E2_2.021_18.981	2.021	18.980999999999998	L243	non	non
E2_14.958_19.872	14.958	19.872	L244	tumor	T0
E2_6.979_19.868	6.979	19.868	L245	non	non
E2_20.887_19.886	20.886999999999997	19.886	L246	tumor	T0
E2_21.88_19.921	21.88	19.921	L247	tumor	T0
E2_10.878_19.917	10.878	19.917	L248	tumor	T0
E2_18.902_19.909	18.902	19.909000000000002	L249	tumor	T0
E2_19.971_19.906	19.971	19.906	L250	tumor	T0
E2_7.903_19.921	7.903	19.921	L251	non	non
E2_9.909_19.921	9.908999999999999	19.921	L252	non	non
E2_31.852_19.919	31.851999999999997	19.919	L253	tumor	T0
E2_27.856_19.926	27.855999999999998	19.926	L254	tumor	T0
E2_13.96_19.935	13.96	19.935	L255	tumor	T0
E2_22.992_19.949	22.991999999999997	19.949	L256	tumor	T0
E2_28.875_19.961	28.875	19.961	L257	tumor	T0
E2_12.995_19.953	12.995	19.953	L258	tumor	T0
E2_17.915_19.944	17.915	19.944000000000003	L259	tumor	T0
E2_25.892_19.942	25.892	19.942	L260	tumor	T0
E2_4.931_19.96	4.931	19.96	L261	non	non
E2_2.981_19.962	2.9810000000000003	19.962	L262	non	non
E2_12.013_19.971	12.013	19.971	L263	tumor	T0
E2_15.923_19.963	15.923	19.963	L264	tumor	T0
E2_24.933_19.954	24.933000000000003	19.954	L265	tumor	T0
E2_23.971_19.964	23.971	19.964000000000002	L266	tumor	T0
E2_26.912_19.958	26.912	19.958	L267	tumor	T0
E2_30.955_19.964	30.955	19.964000000000002	L268	tumor	T0
E2_3.942_19.962	3.9419999999999997	19.962	L269	non	non
E2_16.914_19.991	16.914	19.991	L270	tumor	T0
E2_9.023_19.991	9.023	19.991	L271	non	non
E2_29.875_20.038	29.875	20.038	L272	tumor	T0
E2_9.93_20.893	9.93	20.893	L273	non	non
E2_20.871_20.892	20.871	20.892	L274	tumor	T0
E2_21.876_20.907	21.875999999999998	20.906999999999996	L275	tumor	T0
E2_10.904_20.915	10.904000000000002	20.915	L276	tumor	T0
E2_19.989_20.898	19.989	20.898000000000003	L277	tumor	T0
E2_31.834_20.892	31.834	20.892	L278	tumor	T0
E2_30.956_20.907	30.956	20.906999999999996	L279	tumor	T0
E2_18.896_20.919	18.896	20.919	L280	tumor	T0
E2_25.898_20.918	25.898000000000003	20.918000000000003	L281	tumor	T0
E2_7.907_20.929	7.907	20.929000000000002	L282	non	non
E2_9.02_20.93	9.02	20.93	L283	non	non
E2_27.862_20.924	27.862	20.924	L284	tumor	T0
E2_2.979_20.958	2.9789999999999996	20.958000000000002	L285	non	non
E2_14.919_20.932	14.919	20.932	L286	tumor	T0
E2_13.959_20.939	13.959000000000001	20.939	L287	tumor	T0
E2_26.912_20.938	26.912	20.938000000000002	L288	tumor	T0
E2_12.998_20.959	12.998	20.959	L289	tumor	T0
E2_24.923_20.947	24.923000000000002	20.947	L290	tumor	T0
E2_15.924_20.961	15.924000000000001	20.961	L291	tumor	T0
E2_12.024_20.973	12.024000000000001	20.973000000000003	L292	tumor	T0
E2_16.885_20.958	16.885	20.958000000000002	L293	tumor	T0
E2_6.966_20.967	6.966	20.967	L294	non	non
E2_29.879_20.954	29.879	20.954	L295	tumor	T0
E2_17.92_20.964	17.92	20.964000000000002	L296	tumor	T0
E2_22.993_20.972	22.993000000000002	20.971999999999998	L297	tumor	T0
E2_23.985_20.966	23.985	20.965999999999998	L298	tumor	T0
E2_3.986_20.988	3.986	20.988000000000003	L299	non	non
E2_28.91_21.006	28.91	21.006	L300	tumor	T0
E2_10.924_21.864	10.924000000000001	21.864	L301	tumor	T0
E2_9.89_21.888	9.89	21.888	L302	non	non
E2_21.892_21.902	21.892	21.901999999999997	L303	tumor	T0
E2_20.884_21.891	20.884	21.891	L304	tumor	T0
E2_30.929_21.903	30.929000000000002	21.903000000000002	L305	tumor	T0
E2_20.008_21.914	20.008	21.914	L306	tumor	T0
E2_16.886_21.921	16.886	21.921	L307	tumor	T0
E2_18.899_21.928	18.899	21.928	L308	tumor	T0
E2_4.942_21.93	4.942	21.93	L309	non	non
E2_12.007_21.953	12.007	21.953000000000003	L310	tumor	T0
E2_17.91_21.929	17.91	21.929000000000002	L311	tumor	T0
E2_28.902_21.912	28.901999999999997	21.912	L312	tumor	T0
E2_13.961_21.936	13.960999999999999	21.936	L313	tumor	T0
E2_14.919_21.94	14.919	21.94	L314	tumor	T0
E2_27.847_21.94	27.846999999999998	21.94	L315	tumor	T0
E2_15.92_21.947	15.92	21.947	L316	tumor	T0
E2_6.939_21.954	6.939	21.954	L317	non	non
E2_9.003_21.954	9.003	21.954	L318	non	non
E2_22.979_21.952	22.979	21.951999999999998	L319	tumor	T0
E2_3.914_21.966	3.9139999999999997	21.965999999999998	L320	non	non
E2_13.003_21.955	13.003	21.955	L321	tumor	T0
E2_7.927_21.962	7.9270000000000005	21.962	L322	non	non
E2_26.905_21.94	26.905	21.94	L323	tumor	T0
E2_3.007_21.966	3.0069999999999997	21.965999999999998	L324	non	non
E2_25.907_21.951	25.906999999999996	21.951	L325	tumor	T0
E2_24.923_21.962	24.923000000000002	21.962	L326	tumor	T0
E2_20.877_22.879	20.877	22.879	L327	tumor	T0
E2_21.87_22.896	21.87	22.896	L328	tumor	T0
E2_10.913_22.91	10.913	22.91	L329	non	non
E2_19.976_22.897	19.976	22.897	L330	tumor	T0
E2_9.909_22.913	9.908999999999999	22.913	L331	non	non
E2_30.949_22.91	30.949	22.91	L332	tumor	T0
E2_31.882_22.89	31.881999999999998	22.89	L333	tumor	T0
E2_12.013_22.945	12.013	22.945	L334	tumor	T0
E2_29.88_22.915	29.88	22.915	L335	tumor	T0
E2_7.912_22.932	7.912000000000001	22.932	L336	non	non
E2_25.88_22.916	25.88	22.916	L337	tumor	T0
E2_26.888_22.924	26.888	22.924	L338	tumor	T0
E2_5.922_22.936	5.922000000000001	22.936	L339	non	non
E2_18.909_22.932	18.909000000000002	22.932	L340	tumor	T0
E2_6.923_22.93	6.922999999999999	22.93	L341	non	non
E2_9.021_22.932	9.021	22.932	L342	non	non
E2_27.872_22.919	27.872	22.919	L343	tumor	T0
E2_3.941_22.938	3.9410000000000003	22.938000000000002	L344	non	non
E2_16.886_22.939	16.886	22.939	L345	tumor	T0
E2_22.974_22.956	22.974	22.956	L346	tumor	T0
E2_24.951_22.938	24.951	22.938000000000002	L347	tumor	T0
E2_28.887_22.938	28.886999999999997	22.938000000000002	L348	tumor	T0
E2_15.932_22.953	15.932	22.953000000000003	L349	tumor	T0
E2_13.968_22.958	13.968	22.958000000000002	L350	tumor	T0
E2_13.003_22.957	13.003	22.956999999999997	L351	tumor	T0
E2_23.979_22.97	23.979	22.97	L352	tumor	T0
E2_14.845_22.993	14.845	22.993000000000002	L353	tumor	T0
E2_17.889_23.017	17.889	23.017	L354	tumor	T0
E2_10.933_23.9	10.933	23.9	L355	non	non
E2_19.991_23.887	19.991	23.886999999999997	L356	tumor	T0
E2_20.887_23.885	20.886999999999997	23.885	L357	tumor	T0
E2_30.953_23.893	30.953000000000003	23.893	L358	tumor	T0
E2_21.876_23.91	21.875999999999998	23.91	L359	tumor	T0
E2_9.909_23.919	9.908999999999999	23.919	L360	non	non
E2_31.845_23.905	31.845	23.905	L361	tumor	T0
E2_18.895_23.911	18.895	23.910999999999998	L362	tumor	T0
E2_13.942_23.911	13.942	23.910999999999998	L363	tumor	T0
E2_29.891_23.911	29.891	23.910999999999998	L364	tumor	T0
E2_28.9_23.919	28.9	23.919	L365	tumor	T0
E2_6.947_23.925	6.947	23.925	L366	non	non
E2_7.908_23.926	7.9079999999999995	23.926	L367	non	non
E2_5.912_23.932	5.912000000000001	23.932	L368	non	non
E2_27.851_23.929	27.851	23.929000000000002	L369	tumor	T0
E2_9.005_23.936	9.005	23.936	L370	non	non
E2_3.921_23.947	3.9210000000000003	23.947	L371	non	non
E2_24.944_23.955	24.944000000000003	23.955	L372	tumor	T0
E2_25.91_23.938	25.91	23.938000000000002	L373	tumor	T0
E2_13.003_23.954	13.003	23.954	L374	tumor	T0
E2_14.918_23.944	14.918	23.944000000000003	L375	tumor	T0
E2_16.89_23.95	16.89	23.95	L376	tumor	T0
E2_17.904_23.952	17.904	23.951999999999998	L377	tumor	T0
E2_22.97_23.96	22.97	23.96	L378	tumor	T0
E2_12.023_23.967	12.023	23.967	L379	non	non
E2_26.893_23.952	26.893	23.951999999999998	L380	tumor	T0
E2_15.938_23.967	15.937999999999999	23.967	L381	tumor	T0
E2_23.981_23.968	23.980999999999998	23.968000000000004	L382	tumor	T0
E2_6.953_24.853	6.952999999999999	24.853	L383	non	non
E2_10.878_24.897	10.878	24.897	L384	non	non
E2_21.874_24.886	21.874000000000002	24.886	L385	tumor	T0
E2_30.952_24.877	30.951999999999998	24.877	L386	tumor	T0
E2_31.851_24.878	31.851	24.878	L387	tumor	T0
E2_19.98_24.903	19.98	24.903000000000002	L388	tumor	T0
E2_25.901_24.901	25.901	24.901	L389	tumor	T0
E2_7.92_24.904	7.92	24.904	L390	non	non
E2_9.906_24.909	9.906	24.909000000000002	L391	non	non
E2_14.943_24.907	14.943	24.906999999999996	L392	tumor	T0
E2_20.878_24.911	20.878	24.910999999999998	L393	tumor	T0
E2_29.89_24.911	29.89	24.910999999999998	L394	tumor	T0
E2_9.029_24.916	9.029	24.916	L395	non	non
E2_18.907_24.922	18.907	24.921999999999997	L396	tumor	T0
E2_24.93_24.928	24.93	24.928	L397	tumor	T0
E2_15.915_24.933	15.915	24.933000000000003	L398	tumor	T0
E2_23.001_24.946	23.000999999999998	24.945999999999998	L399	tumor	T0
E2_23.97_24.939	23.97	24.939	L400	tumor	T0
E2_28.885_24.941	28.885	24.941	L401	tumor	T0
E2_13.95_24.941	13.95	24.941	L402	tumor	T0
E2_16.928_24.939	16.928	24.939	L403	tumor	T0
E2_27.882_24.939	27.881999999999998	24.939	L404	tumor	T0
E2_4.93_24.963	4.93	24.963	L405	non	non
E2_12.04_24.962	12.04	24.962	L406	non	non
E2_26.888_24.95	26.888	24.95	L407	tumor	T0
E2_13.007_24.956	13.007	24.956	L408	non	non
E2_17.918_24.959	17.918	24.959	L409	tumor	T0
E2_10.896_25.887	10.895999999999999	25.886999999999997	L410	non	non
E2_9.893_25.879	9.892999999999999	25.879	L411	non	non
E2_21.868_25.902	21.868000000000002	25.901999999999997	L412	tumor	T0
E2_19.995_25.899	19.995	25.899	L413	tumor	T0
E2_20.895_25.883	20.895	25.883000000000003	L414	tumor	T0
E2_31.857_25.893	31.857	25.893	L415	tumor	T0
E2_18.892_25.911	18.892	25.910999999999998	L416	tumor	T0
E2_6.927_25.92	6.9270000000000005	25.92	L417	non	non
E2_7.916_25.913	7.916	25.913	L418	non	non
E2_14.03_25.919	14.03	25.919	L419	non	non
E2_17.927_25.924	17.927	25.924	L420	tumor	T0
E2_25.915_25.91	25.915	25.91	L421	tumor	T0
E2_30.944_25.917	30.944000000000003	25.916999999999998	L422	tumor	T0
E2_9.046_25.938	9.046	25.938000000000002	L423	non	non
E2_15.921_25.936	15.921	25.936	L424	tumor	T0
E2_27.878_25.932	27.878	25.932	L425	tumor	T0
E2_29.892_25.93	29.892	25.93	L426	tumor	T0
E2_16.979_25.926	16.979	25.926	L427	tumor	T0
E2_12.01_25.965	12.01	25.965	L428	non	non
E2_23.003_25.953	23.003	25.953000000000003	L429	tumor	T0
E2_14.921_25.947	14.921	25.947	L430	tumor	T0
E2_24.948_25.94	24.948	25.94	L431	tumor	T0
E2_4.958_25.955	4.958	25.955	L432	non	non
E2_13.012_25.964	13.012	25.964000000000002	L433	non	non
E2_26.928_25.933	26.928	25.933000000000003	L434	tumor	T0
E2_28.901_25.957	28.901	25.956999999999997	L435	tumor	T0
E2_23.99_25.969	23.99	25.969	L436	tumor	T0
E2_19.993_26.883	19.993	26.883000000000003	L437	tumor	T0
E2_20.874_26.881	20.874000000000002	26.881	L438	tumor	T0
E2_21.883_26.9	21.883000000000003	26.9	L439	tumor	T0
E2_7.868_26.894	7.867999999999999	26.894000000000002	L440	non	non
E2_9.917_26.906	9.917	26.906	L441	non	non
E2_10.905_26.902	10.905	26.901999999999997	L442	non	non
E2_18.899_26.914	18.899	26.914	L443	tumor	T0
E2_9.023_26.923	9.023	26.923000000000002	L444	non	non
E2_29.874_26.905	29.874000000000002	26.905	L445	tumor	T0
E2_30.961_26.905	30.961	26.905	L446	tumor	T0
E2_13.977_26.926	13.977	26.926	L447	non	non
E2_22.979_26.936	22.979	26.936	L448	tumor	T0
E2_6.948_26.921	6.9479999999999995	26.921	L449	non	non
E2_12.02_26.944	12.02	26.944000000000003	L450	non	non
E2_14.923_26.949	14.923	26.949	L451	non	non
E2_17.921_26.93	17.921	26.93	L452	tumor	T0
E2_24.949_26.915	24.949	26.915	L453	tumor	T0
E2_28.889_26.919	28.889	26.919	L454	tumor	T0
E2_25.891_26.925	25.891	26.925	L455	tumor	T0
E2_12.991_26.95	12.991	26.95	L456	non	non
