"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000004700",0.286953190326844,-0.332007886307556,0.81771910763495,-0.406017033486971,0.68473008490665,NA
"ENSG00000004766",0.116361576982,-0.65266645187339,2.23840375467084,-0.291576732084854,0.770610267846253,NA
"ENSG00000004776",0.0119844249967305,0.110935388044672,2.93795328470741,0.0377594118402464,0.96987950593647,NA
"ENSG00000004777",0.545658604249193,-0.133499066044721,0.696065506254223,-0.191790951922223,0.847905958715932,0.941161531957249
"ENSG00000004779",0.755390581915887,-0.538822111963148,0.500165084425737,-1.07728853680739,0.281351381867138,0.569041211140159
"ENSG00000004799",0.125925746534261,-0.260746869926495,2.14763895283439,-0.121410942738941,0.903365549946601,NA
"ENSG00000004838",0.122298812981908,0.0916575979479854,2.36374719119061,0.0387763963462683,0.969068663664753,NA
"ENSG00000004864",0.365323211323842,-0.322386015657997,0.821414756237152,-0.392476532969564,0.69470614728668,NA
"ENSG00000004866",0.332291514791379,-0.100203191159892,0.885922200092301,-0.113106084427562,0.909946451274424,NA
"ENSG00000004897",0.43615819870413,0.490608655106993,0.704922276848917,0.695975529813117,0.486444154429286,NA
"ENSG00000004939",0,NA,NA,NA,NA,NA
"ENSG00000004961",0.319808752244352,-0.707586300329719,0.801177578978132,-0.883182853459548,0.37713748426861,NA
"ENSG00000004975",1.25310890661035,0.0476523307920382,0.395860541428604,0.120376561452848,0.904184857625416,0.96208595765379
"ENSG00000005001",0.325386988723635,-0.960796982971636,0.820582726302843,-1.17087156745369,0.241650405307391,NA
"ENSG00000005007",2.84975924797452,0.0407454984885782,0.295720498959359,0.137783814892649,0.89041127619217,0.9554895756816
"ENSG00000005020",0.159930528437792,-0.906594301511781,1.50955822836492,-0.600569282109612,0.548126902698722,NA
"ENSG00000005022",1.96391345096398,-0.338159127315951,0.310350612201056,-1.08960354522156,0.275887820736605,0.564618743259194
"ENSG00000005059",0.101558342812627,-0.572678802574101,2.39916473264361,-0.238699241774479,0.811338804738052,NA
"ENSG00000005075",6.06914107367024,-0.329857602750128,0.191353043701359,-1.72381685898308,0.0847409101346903,0.312326332389805
"ENSG00000005100",0.181579092570971,-0.671388766476795,1.32209406119812,-0.507822239113881,0.611578012073317,NA
"ENSG00000005108",0.0134393246345688,0.110935388044672,2.93795328470741,0.0377594118402463,0.96987950593647,NA
"ENSG00000005156",0.398067622168494,0.0334392702269242,0.680087370320463,0.0491690798656757,0.960784552143336,NA
"ENSG00000005175",0.0933669637265096,0.0862636386281493,2.29182671249439,0.0376396863505711,0.969974965196028,NA
"ENSG00000005187",0.0774966558873668,-0.09171451730443,2.93795328470741,-0.0312171462295949,0.975096365864417,NA
"ENSG00000005189",0.045313927306932,0.207435577211055,2.93795328470741,0.0706054716018785,0.94371175557518,NA
"ENSG00000005194",0.44187195337974,-0.166539573779081,0.687363682834657,-0.242287420674132,0.808557460292674,NA
"ENSG00000005206",3.5000283868324,0.151437934940778,0.241105174283936,0.62809906668547,0.529939044457251,0.771303610560229
"ENSG00000005238",2.53525235045508,-0.314813125836816,0.289032369744864,-1.0891967779066,0.276067119522077,0.564618743259194
"ENSG00000005243",0.228794609597751,0.335636540107771,1.2013036402358,0.279393592815459,0.779942787583074,NA
"ENSG00000005249",0.0891968779114379,-0.268194344912601,2.5711937669445,-0.104307325399016,0.91692546479902,NA
"ENSG00000005302",0.638483731806052,-0.448819276561896,0.597397846895644,-0.751290415414399,0.452477896163566,0.719079378823409
"ENSG00000005339",0.40765657755154,-0.0384480563940829,0.817770360515507,-0.0470157127849999,0.962500704385682,NA
"ENSG00000005379",0.746398936778301,0.0711557097448335,0.572224129332469,0.124349369586774,0.901038659325401,0.961039963229682
"ENSG00000005421",0,NA,NA,NA,NA,NA
"ENSG00000005436",0.174847451782038,-0.0996197963611066,1.34506034838391,-0.0740634399644594,0.940959906014427,NA
"ENSG00000005448",0.222229099487153,0.230171225963925,1.16524174704983,0.197530878503687,0.843412119883889,NA
"ENSG00000005469",0.108993592639688,-0.271144168619592,2.31888281094537,-0.116928793184271,0.906916480994528,NA
"ENSG00000005471",0.0193893396750901,0.207435577211055,2.93795328470741,0.0706054716018786,0.94371175557518,NA
"ENSG00000005483",0.388369350592085,0.190606942791303,0.66807717055787,0.285306774713075,0.775409122995692,NA
"ENSG00000005486",8.62508342984537,0.105210569095682,0.168859007280033,0.62306755671732,0.533240128449165,0.772690766712051
"ENSG00000005513",0.0172584261328067,0.110935388044672,2.93795328470741,0.0377594118402463,0.96987950593647,NA
"ENSG00000005700",0.258019753716747,-0.481403446818684,0.972113516922163,-0.495213201378857,0.620449632932476,NA
"ENSG00000005801",0.201590082048669,-0.562199999004204,1.43909535869475,-0.390662088934895,0.696047024950255,NA
"ENSG00000005810",0.713719374556383,-0.296085174153232,0.537004312666622,-0.551364611362154,0.581383754856648,0.800119229179411
"ENSG00000005812",0.385611042478746,-0.571592816007066,0.767348421659669,-0.744893453707495,0.456336132878842,NA
"ENSG00000005844",3.16658198681554,0.591291334187895,0.274174527826389,2.15662388069219,0.0310349822836928,0.17897930818448
"ENSG00000005882",0.758385112332199,-0.341590396628598,0.540793859685842,-0.631646218814383,0.527618078122914,0.770109254771288
"ENSG00000005884",3.35867620853505,-0.0594022140148586,0.31095239183764,-0.191033147112355,0.84849962371383,0.941299379682532
"ENSG00000005889",0.021136054307579,0.0144350743609063,2.93795328470741,0.00491330969625812,0.996079761823744,NA
"ENSG00000005893",0.623696605216588,-0.270483258596637,0.566670390558641,-0.477320260778027,0.633134085676324,0.831446280071176
"ENSG00000005961",0.0213102951182728,0.101286234580483,2.93795328470741,0.0344751004407376,0.972498297512188,NA
"ENSG00000006007",0.866293312361052,-0.591423304654586,0.48559957305462,-1.21792385634586,0.223252909562952,0.507316301859145
"ENSG00000006015",5.83521665527582,0.416820886032581,0.215078974078081,1.9379899305325,0.0526244510550445,0.242000055883863
"ENSG00000006016",0.0543473398892203,-0.382134863398343,2.93778831041003,-0.130075697436827,0.896506537380803,NA
"ENSG00000006025",0.301768503005999,1.23199470542931,0.869231243139558,1.41733826890471,0.156384051563084,NA
"ENSG00000006042",0.282128580606031,0.77371292197489,0.908484637799477,0.851652179665877,0.39440716940093,NA
"ENSG00000006047",0.386170593304336,-1.29734439471517,0.916842631783138,-1.41501316555493,0.157064635943025,NA
"ENSG00000006062",1.57935643710607,-0.326822930779513,0.377923212319898,-0.864786602477515,0.387155925901139,0.668602611052354
"ENSG00000006118",6.76029920418622,-0.711593008866821,0.199079195018703,-3.57442177119498,0.00035100273474427,0.00849216311071273
"ENSG00000006125",3.35083279607304,0.124274792170889,0.243983047248458,0.509358308179233,0.610501094200902,0.817414261599875
"ENSG00000006194",2.31920478106955,-0.697999105370684,0.303125124221655,-2.30267651737203,0.0212970503837418,0.140462454011192
"ENSG00000006210",1.92239371611643,-0.515631935397446,0.483868328692923,-1.06564514522024,0.286584083248296,0.57421827472968
"ENSG00000006282",1.47894370856712,0.404853022709943,0.399568609334897,1.01322529661137,0.310952560155686,0.598521487787665
"ENSG00000006283",0,NA,NA,NA,NA,NA
"ENSG00000006327",6.81797384728604,0.193646648024888,0.189098487734663,1.02405180678445,0.305810805707004,0.592622188718495
"ENSG00000006432",0.134358597094162,-0.301949596850346,2.24570264196291,-0.134456624491665,0.893041508209902,NA
"ENSG00000006451",0.239212088790185,-0.264666298842677,0.954134662209058,-0.27738883128919,0.7814815566253,NA
"ENSG00000006453",1.32025903313155,-1.21170238081953,0.416686963200703,-2.90794406312131,0.00363813406853823,0.0451203637572319
"ENSG00000006459",0.103681473862616,0.0856709343396493,2.37781356195383,0.0360292899790067,0.971259004084651,NA
"ENSG00000006468",0.124527036234958,0.480027138692687,2.85617773249324,0.168066270257509,0.866531144299699,NA
"ENSG00000006530",0.0411117884241737,-0.0917143927870479,2.93795328470741,-0.0312171038472389,0.975096399664172,NA
"ENSG00000006534",1.54101100784292,0.544667054242592,0.391537168897142,1.39109923018746,0.164195338301137,0.438169902343095
"ENSG00000006555",0.0937315311813047,-0.292151735350867,2.28759880251855,-0.127711089474789,0.898377613829825,NA
"ENSG00000006576",0.287305124050153,-0.681179973240121,1.03303040017107,-0.659399736084552,0.509639111560287,NA
"ENSG00000006606",0.0116584707597084,-0.0820651148054771,2.93795328470741,-0.0279327500653741,0.977715787853222,NA
"ENSG00000006607",0.518418715010476,0.786441039312501,0.625313160796094,1.25767549544499,0.208509137866824,0.491258309545219
"ENSG00000006625",0.627066074792049,-1.78032906204424,0.647918130473989,-2.74776855023617,0.00600023486769921,0.062119471134614
"ENSG00000006634",0.170913810344503,-0.00673528247453741,1.46919090916663,-0.0045843480466115,0.996342232284358,NA
"ENSG00000006638",0,NA,NA,NA,NA,NA
"ENSG00000006652",0.503748306051519,-0.832501078873957,0.61305061385123,-1.3579646770829,0.174474892770708,0.451439252866711
"ENSG00000006695",0.109972555874882,-0.406670624076581,2.11297957031142,-0.192463112180798,0.847379459931334,NA
"ENSG00000006704",0.116834745666584,-0.190165072016216,2.2290779292009,-0.0853110918757281,0.932014073640463,NA
"ENSG00000006712",0.545205906987011,0.233024612144416,0.650104384029648,0.358441840831809,0.720012684438062,0.880975650304097
"ENSG00000006715",0.314648408247742,-0.497505364457385,0.895553284705256,-0.555528490547743,0.578533228282301,NA
"ENSG00000006740",0.086717608737303,-0.182275243552034,2.60495872841137,-0.0699724112954349,0.944215618396721,NA
"ENSG00000006744",0.846989106188799,-0.551737081683294,0.524234644344897,-1.05246207520826,0.292587601572365,0.579102999133411
"ENSG00000006747",0.0119844249967305,0.110935388044672,2.93795328470741,0.0377594118402464,0.96987950593647,NA
"ENSG00000006756",2.18223787637134,-0.203993298730266,0.304113998308403,-0.670779049517462,0.502361295800163,0.756371262637792
"ENSG00000006757",0.267459504503038,0.175934635124282,0.96877772243926,0.181604749004034,0.855892921661949,NA
"ENSG00000006788",0,NA,NA,NA,NA,NA
"ENSG00000006831",0.897693911979876,-0.0163411511444695,0.482888425290483,-0.033840428323871,0.973004397254119,0.988618488088434
"ENSG00000007038",0.422873049616592,0.691562540526969,0.806722252313531,0.857249863312553,0.391306810440279,NA
"ENSG00000007047",0.884682325814325,0.029096980557363,0.485136352198434,0.0599769125226501,0.952174022718015,0.980596432171719
"ENSG00000007062",0.309105470625746,-1.00329017209852,0.75086840569805,-1.33617310900943,0.181492698342707,NA
"ENSG00000007080",6.12541230017112,0.228862564955281,0.202397398419168,1.1307584323851,0.25815677992576,0.547751621158185
"ENSG00000007129",0.514045756869968,0.35466855520679,0.57684634505904,0.614840603992195,0.538659991310026,0.777298557842656
"ENSG00000007168",1.05362209787812,-0.607853648151014,0.420733386506618,-1.44474783234597,0.148528729086004,0.417671952058118
"ENSG00000007174",0.0167187677745583,0.101286234580483,2.93795328470741,0.0344751004407376,0.972498297512188,NA
"ENSG00000007202",4.95084223583931,0.0301340281687281,0.237228598606104,0.127025275813237,0.898920393384876,0.960221304601319
"ENSG00000007237",0.588145063930283,1.10068728833056,0.592519422703918,1.85763916954427,0.0632202722232835,0.266295474385889
"ENSG00000007255",2.81615672877942,0.723676028208901,0.280964225896213,2.57568744170379,0.0100041033212931,0.0867070338293632
"ENSG00000007264",1.26803363205191,0.867183416167181,0.48719549789189,1.7799495683345,0.0750842144895441,0.293305586112324
"ENSG00000007312",2.99888789946548,0.887171915851121,0.277633553444317,3.19547801353576,0.00139599418813123,0.0227722872137378
"ENSG00000007314",0.0153600646613482,-0.0820651148054775,2.93795328470741,-0.0279327500653743,0.977715787853222,NA
"ENSG00000007341",0.268394677779381,0.645434117299266,0.923569182342335,0.698847611677916,0.484647270208506,NA
"ENSG00000007372",0.0127081669171099,-0.0820651148054774,2.93795328470741,-0.0279327500653742,0.977715787853222,NA
"ENSG00000007376",2.14665350799554,-0.56801925076421,0.298660844292926,-1.90188724641486,0.0571858968631711,0.251810519496321
"ENSG00000007384",0.131225294566361,0.0163660080567171,1.77021283636628,0.00924522052970287,0.992623486361763,NA
"ENSG00000007392",0.500819921943065,0.217148997429789,0.623987700803667,0.348002047396304,0.727838645890625,0.884930591021551
"ENSG00000007402",0,NA,NA,NA,NA,NA
"ENSG00000007516",0.213608867604339,0.835827817052656,1.2321715661367,0.678337205648459,0.497557913676563,NA
"ENSG00000007520",1.98737864833571,-0.253187970326231,0.445082189346838,-0.568856665996423,0.569453415381295,0.794135505467608
"ENSG00000007541",3.59929362803921,-0.049356652416819,0.288125923545195,-0.171302366026349,0.863986020143331,0.94551145807656
"ENSG00000007545",0.225941183219159,-1.16151923505934,1.28798330196036,-0.901812339718585,0.367156563638847,NA
"ENSG00000007866",2.7096126709537,-0.904680442314612,0.27754901940547,-3.25953391675642,0.00111595436598115,0.0195129811377227
"ENSG00000007923",3.22388793984931,-0.171030382715216,0.28408612100107,-0.602037093936638,0.547149446143766,0.780807572610855
"ENSG00000007933",0.226807674110551,-0.955499198413143,1.06128129651583,-0.900326050737001,0.367946761568984,NA
"ENSG00000007944",0.386749015996558,-0.58754389368714,0.831666655291154,-0.706465613294848,0.479898629806506,NA
"ENSG00000007952",0,NA,NA,NA,NA,NA
"ENSG00000007968",0.266475188764021,-0.31664242720904,0.96688059156409,-0.327488657825698,0.74329832018532,NA
"ENSG00000008018",8.05115090516139,-0.0620247420979202,0.16548296968198,-0.374810424402689,0.707801460968418,0.876055529283269
"ENSG00000008056",0.0134393246345688,0.110935388044672,2.93795328470741,0.0377594118402463,0.96987950593647,NA
"ENSG00000008083",0.804224102635935,-0.551494819014262,0.51822229505711,-1.06420511868075,0.287235788709483,0.57430274351998
"ENSG00000008086",0.0692581582463354,-0.0882470446468415,2.93789205228773,-0.0300375381655441,0.976037115540883,NA
"ENSG00000008118",0,NA,NA,NA,NA,NA
"ENSG00000008128",2.4903050299703,0.153377893017454,0.32345349734068,0.474188389609239,0.6353655720208,0.832583548803863
"ENSG00000008130",1.57358575802737,0.348902141776621,0.359410192320547,0.970763070251068,0.331666276480272,0.621192128429271
"ENSG00000008196",0,NA,NA,NA,NA,NA
"ENSG00000008226",0.207451222219452,-0.396068400896228,1.11455603389664,-0.355359792465092,0.722320066639005,NA
"ENSG00000008256",0.374675385512315,-0.301944562947381,0.789217273766783,-0.382587372304027,0.702025734629115,NA
"ENSG00000008282",0.654641809409871,-0.914819164594498,0.60086358684189,-1.5225072456175,0.127882031296584,0.38411005915621
"ENSG00000008283",3.69203000871238,-0.877515704372142,0.276289438434493,-3.1760740089969,0.00149282860915244,0.0240320171601322
"ENSG00000008294",0.548600859009216,-0.76981477783895,1.1038075281234,-0.69741758252702,0.485541501225798,0.744084619075969
"ENSG00000008300",0.566926929269019,-1.23548910927501,0.639769885882017,-1.93114608320726,0.0534649894559882,0.242936109147544
"ENSG00000008311",0.0977940588741407,0.101286110063101,2.93795328470741,0.0344750580583818,0.972498331308325,NA
"ENSG00000008323",0.72061171747954,-0.00396149482735962,0.553134198189231,-0.00716190544777049,0.994285675068042,0.997867009271492
"ENSG00000008324",0.456359668968076,0.377952862408911,0.710110286033971,0.532245300261473,0.594556111749707,NA
"ENSG00000008382",5.08329928994289,0.293241659396828,0.224397399807391,1.30679615560844,0.191281951175719,0.47234487214704
"ENSG00000008394",1.28552486581123,-0.956010067047325,0.60871933848053,-1.5705268530382,0.116292592206689,0.365768549798957
"ENSG00000008405",0.100946917357652,0.0826798100811609,2.20341014225367,0.037523567898528,0.97006754891136,NA
"ENSG00000008441",0.642307937721217,0.486263526554513,0.543690066193182,0.894376330910809,0.371120572050539,0.653858356576803
"ENSG00000008513",0.445358531358363,-1.07348126708464,0.627060894139655,-1.71192507317409,0.0869104773530114,NA
"ENSG00000008516",0.379610626909124,0.192894417196232,0.790564168296861,0.243995901827667,0.807233993885281,NA
"ENSG00000008517",5.08110838461543,0.57115504911558,0.224423972898995,2.54498234630503,0.0109283263056089,0.0912450971910622
"ENSG00000008710",1.72536506084969,0.61028381492725,0.321148074388135,1.90031908517586,0.0573912582558805,0.252529932998626
"ENSG00000008735",0.2911410418214,-0.0975347486894342,0.948071979765854,-0.10287694475848,0.918060636012957,NA
"ENSG00000008838",2.62769833604376,-1.45932769370491,0.338067128987908,-4.31668023470306,1.58393355434067e-05,0.000947050337968846
"ENSG00000008853",0.477497187117811,0.506715451326762,0.637967406287258,0.794265422234758,0.427040929330177,NA
"ENSG00000008869",0.301997054971804,-0.423799636816402,0.870851558793399,-0.486649685054929,0.626506607193665,NA
"ENSG00000008952",1.68390893407158,-1.40050562873015,0.383173306920831,-3.65501876940377,0.000257163163106977,0.0069055197593235
"ENSG00000008988",8.06311742766647,0.322398729731956,0.184268376659528,1.74961507544863,0.080184756618529,0.302579241568665
"ENSG00000009307",7.21748258845123,0.0897901192590765,0.17651947000464,0.508669775955686,0.610983711068853,0.817550342713896
"ENSG00000009335",0.507442190397201,-0.441606728038326,0.569361565405859,-0.77561738422497,0.437974932845909,0.709997300827401
"ENSG00000009413",0.103228191911405,-0.491981915036519,2.38408961056492,-0.206360496206324,0.836509326144065,NA
"ENSG00000009694",0.0324861223050637,0.00478592089671749,2.93795328470741,0.00162899829674933,0.998700247984294,NA
"ENSG00000009724",0.0414707288978037,-0.371566055856773,2.93795328470741,-0.126471056497339,0.899359058625095,NA
"ENSG00000009765",0.0861969535115598,0.0199696257789968,2.88501060599189,0.0069218552394649,0.994477202673805,NA
"ENSG00000009780",0.296882281975001,0.795821254454221,1.00876669791573,0.78890516122163,0.430167438914935,NA
"ENSG00000009790",0.429245975565551,1.29365390173292,0.677217011629939,1.91025015544032,0.0561010121673645,NA
"ENSG00000009830",0.71929607973184,-1.05742337710904,0.539445980572654,-1.96020253221003,0.0499721226472808,0.235197431708446
"ENSG00000009844",0.620093731139038,0.246888262945879,0.607411497809642,0.406459646938149,0.684404901072992,0.863038884686383
"ENSG00000009950",0.0407264348668129,0.0144350743609062,2.93795328470741,0.00491330969625809,0.996079761823744,NA
"ENSG00000009954",0.6244831745462,-0.582759902909178,0.554887876855032,-1.05023001441682,0.293612373109047,0.580108724265176
"ENSG00000010017",0.262790963190467,-1.17709251469626,0.954087267666692,-1.23373673938124,0.217301018978068,NA
"ENSG00000010030",2.4808438518155,-0.257425095303085,0.320785416715215,-0.802483784765129,0.422273164496092,0.69913930207652
"ENSG00000010072",0.058533515655207,0.0069514747546504,2.93791565287284,0.00236612468702187,0.998112107404867,NA
"ENSG00000010165",0.769707018322473,-0.700428552791929,0.506172478996283,-1.38377446790637,0.16642752326764,0.440996278614474
"ENSG00000010219",0.13271838074767,-0.0490984934785734,2.07939325645832,-0.0236119326279817,0.981162153944891,NA
"ENSG00000010244",1.0897620166063,-0.493493922544748,0.409520588822293,-1.2050527763792,0.228182928538069,0.513155083353121
"ENSG00000010256",13.9639586427946,0.108987315371833,0.156096682951739,0.698203916386416,0.485049677597648,0.743957739499559
"ENSG00000010270",0.131065933084881,-0.320663516348502,1.64410183987347,-0.195038718753079,0.845362636447099,NA
"ENSG00000010278",0.75573932287523,-0.317619981470418,0.501181920010683,-0.633741898477996,0.52624927657531,0.769566892136469
"ENSG00000010292",0.146570774284525,0.107010139055408,1.67587397607071,0.0638533329972138,0.949087011275637,NA
"ENSG00000010295",0.888013930026783,1.45413642060023,0.524217624029445,2.77391746088748,0.0055385728485412,0.0592784976583191
"ENSG00000010310",0.507076957822682,0.624287061430683,0.675292698254589,0.924468845945264,0.355242264546522,0.640906485077184
"ENSG00000010319",0,NA,NA,NA,NA,NA
"ENSG00000010322",3.99221104437207,0.0542695421172034,0.265215278448885,0.204624493862494,0.837865516975413,0.936817553866289
"ENSG00000010327",8.29418133604179,0.761745983405713,0.171499278681626,4.44168622318131,8.92566526983574e-06,0.000589976665912769
"ENSG00000010361",1.17874906442847,0.260408485858892,0.408638599158844,0.637258659350651,0.523956374270262,0.768307555152518
"ENSG00000010379",0,NA,NA,NA,NA,NA
"ENSG00000010404",0.576469827337952,0.409491576037227,0.603761502733774,0.678233995018046,0.49762334131825,0.753403965754032
"ENSG00000010539",0.113482398272427,0.464574374629843,2.26034440867309,0.205532560811193,0.837156061229389,NA
"ENSG00000010610",1.29104618479807,0.695642119177035,0.380577273112109,1.82786038033363,0.0675705085120774,0.276299530047686
"ENSG00000010626",0.246078522702884,-0.585434087715014,1.00009826509079,-0.585376565633648,0.558294542425035,NA
"ENSG00000010671",0.320470185357802,0.375769799949219,0.885924940748406,0.424155346198718,0.671452524085157,NA
"ENSG00000010704",0.210543205834424,-0.0358433446311182,1.54995291137121,-0.023125441017049,0.981550212113507,NA
"ENSG00000010803",0.576824999041762,0.182591616494309,0.579055877289329,0.315326419531489,0.752513827544815,0.8975760542162
"ENSG00000010810",0.142196217997829,0.189434995572048,1.8375988881653,0.103088327268844,0.917892869153976,NA
"ENSG00000010818",0.155618233399892,-0.154318755184356,1.51043676455168,-0.10216829913443,0.91862308967899,NA
"ENSG00000010932",0.110517274460108,-0.0958694762934797,2.29637782947638,-0.0417481283188229,0.966699486531525,NA
"ENSG00000011007",0.659793758274909,0.732447898557409,0.554420100472755,1.32110631979766,0.186465916126877,0.466079197864991
"ENSG00000011009",2.90802882307609,-0.160632242752068,0.24921065421736,-0.644564106845791,0.519209701331704,0.766464320745438
"ENSG00000011021",0.0759753748441685,-0.188214830988195,2.93795328470741,-0.0640632483735832,0.948919865256932,NA
"ENSG00000011028",3.12087673066836,-0.0572215633609149,0.275386915158912,-0.207786064664312,0.835396013932342,0.936817553866289
"ENSG00000011105",1.79403122278634,0.356772871149037,0.365607506432735,0.97583573879569,0.329145871122773,0.618164555595063
"ENSG00000011114",0.329677605752119,-0.695363704921031,0.92220062164469,-0.754026497705988,0.450833310933475,NA
"ENSG00000011132",1.16053376589749,-0.0975948833222305,0.416101180456261,-0.234546038093947,0.814561096519161,0.926197541694282
"ENSG00000011143",0.0904035992079838,-0.294362810853956,2.32845794649041,-0.126419638068893,0.899399757932393,NA
"ENSG00000011198",0.0798178707755346,-0.27506586669039,2.93795328470741,-0.0936249967357067,0.925407052304709,NA
"ENSG00000011201",0.0490386846046179,-0.385482223855282,2.93788399062674,-0.131210839190777,0.895608521656716,NA
"ENSG00000011243",6.1470035937911,-0.154273382290212,0.197767374473714,-0.780074988105368,0.435346737709168,0.707350250491801
